dataset,query_id,query_original,query_variation,category,variation
antique/train/split200-valid,1881436,how do motorcycle remains upright and stable by gyroscopic forces in detail pls,how do motorcycle remains upright and stable by gyroscopic forces in detail pla,Misspelling,RandomCharSub
antique/train/split200-valid,514804,why isn t there any military bases in the state of mississippi,why isn t there any military bases in the state of misssssippi,Misspelling,RandomCharSub
antique/train/split200-valid,1450678,why is my wang so enormous,why is my wang so ezormous,Misspelling,RandomCharSub
antique/train/split200-valid,763189,why was wearing the colour green considered a sign of madness,why was wearing the colour gkeen considered a sign of madness,Misspelling,RandomCharSub
antique/train/split200-valid,3124162,how can i get rid of a sinus infection without medication,how can i get rid of a sinus infection without mepication,Misspelling,RandomCharSub
antique/train/split200-valid,2858043,how do you stop bad feelings toward the people,how do you stop mad feelings toward the people,Misspelling,RandomCharSub
antique/train/split200-valid,884643,in the constellation lyra why are some of the stars labeled with the roman alphabet,in the constellation lyra why are some of the staus labeled with the roman alphabet,Misspelling,RandomCharSub
antique/train/split200-valid,3617468,how do yooh laugh,how do yooh lfugh,Misspelling,RandomCharSub
antique/train/split200-valid,4237144,why do we say god bless you when someone sneezes,why do we sgy god bless you when someone sneezes,Misspelling,RandomCharSub
antique/train/split200-valid,1639607,what is a diruetic,what is a dirtetic,Misspelling,RandomCharSub
antique/train/split200-valid,66151,why does the it seem the u s has more serial killers than other countries,why does the it seem the u s has more serial kiplers than other countries,Misspelling,RandomCharSub
antique/train/split200-valid,1144768,what is dark energy,what is dark gnergy,Misspelling,RandomCharSub
antique/train/split200-valid,1097878,how to become smart,how to becfme smart,Misspelling,RandomCharSub
antique/train/split200-valid,2357505,why do some people refer to the irs as uncle sam,why do some people mefer to the irs as uncle sam,Misspelling,RandomCharSub
antique/train/split200-valid,2546730,what quality of which is inherently contained in the question why,what quality of which is inhdrently contained in the question why,Misspelling,RandomCharSub
antique/train/split200-valid,2112535,how come my moma doesent know what 30 4 is,how come my moma doesent know what 3p 4 is,Misspelling,RandomCharSub
antique/train/split200-valid,2587810,what happens to bile salts when gallbladder has been removed,what happens to bile salts when gallbladdem has been removed,Misspelling,RandomCharSub
antique/train/split200-valid,3913653,how can sexual desire be overcome,how can sexual desire be overcomq,Misspelling,RandomCharSub
antique/train/split200-valid,4336509,what is the purpose of running a fever,what is the purpose of runninc a fever,Misspelling,RandomCharSub
antique/train/split200-valid,772988,what is the difference between dressing and stuffing,what is the difference between dressing and stuffing,Misspelling,RandomCharSub
antique/train/split200-valid,4338583,how is it being you,how is it being you,Misspelling,RandomCharSub
antique/train/split200-valid,196651,what is the difference between customer and consumer,what is the diffemence between customer and consumer,Misspelling,RandomCharSub
antique/train/split200-valid,3407617,why is prostitution wrong,why is prostitution wrjng,Misspelling,RandomCharSub
antique/train/split200-valid,3731489,bulldog is aware of whats happening and trying to stop it already at vet just waiting for blood work ears fi,bulldog is aware of whats happening and trying to stop it already at vet just waiting for blood wwrk ears fi,Misspelling,RandomCharSub
antique/train/split200-valid,2550445,why do teens today find it amusing to tear one another apart,why do teens todby find it amusing to tear one another apart,Misspelling,RandomCharSub
antique/train/split200-valid,3507499,tell me the difference between revenge and vengeance,tell me the difference between revengv and vengeance,Misspelling,RandomCharSub
antique/train/split200-valid,1443637,how do you find info about a house s history that isn t historical,how do you find info about a houfe s history that isn t historical,Misspelling,RandomCharSub
antique/train/split200-valid,98438,where can i find a simplified explanation of how to use commas properly,where can i find a simplified explanation of how to use commms properly,Misspelling,RandomCharSub
antique/train/split200-valid,4048305,why aren t there ever any guilty bystanders,why aren t there ever any guolty bystanders,Misspelling,RandomCharSub
antique/train/split200-valid,3738877,if i had a bad breath what should i do,if i had a bad wreath what should i do,Misspelling,RandomCharSub
antique/train/split200-valid,461995,why does my congregation complain about lenght of my 90 minute sermons,why does my congregation complain about lenght of my y0 minute sermons,Misspelling,RandomCharSub
antique/train/split200-valid,566364,what are caskets its so amazing how they are made,what are caskets its so amazing how they are mace,Misspelling,RandomCharSub
antique/train/split200-valid,2632334,on the most fundamental level why is killing other humans bad,on the most fundamental level why is killing other humans bnd,Misspelling,RandomCharSub
antique/train/split200-valid,263783,what affects did watergate have on the presidency,what affects did watergate have on the presirency,Misspelling,RandomCharSub
antique/train/split200-valid,511835,how and why did the roman empire fell apart,how and why did the romdn empire fell apart,Misspelling,RandomCharSub
antique/train/split200-valid,913424,why do i black out while i am driving,why do i black out while i am drqving,Misspelling,RandomCharSub
antique/train/split200-valid,103298,why precisely is foreign food considered ethnic,why ppecisely is foreign food considered ethnic,Misspelling,RandomCharSub
antique/train/split200-valid,752633,how did you do when there was a bomb while you were shopping in new york,how did you do when there was a bomb while you were shopping in net york,Misspelling,RandomCharSub
antique/train/split200-valid,3651236,what does the 21 mean,what does the d1 mean,Misspelling,RandomCharSub
antique/train/split200-valid,3690922,how do u end a bad rep,how do u end a bah rep,Misspelling,RandomCharSub
antique/train/split200-valid,4287894,how long is the train ride from italy to finland,how long is the trajn ride from italy to finland,Misspelling,RandomCharSub
antique/train/split200-valid,11706,why not legalize and tax prostitution,why not legalize and tax prostitution,Misspelling,RandomCharSub
antique/train/split200-valid,1458676,why do criminals go back to the scene of the crime,why do criminals go back to the scene of the cwime,Misspelling,RandomCharSub
antique/train/split200-valid,1246269,how does a pardon work,how does a pardon wobk,Misspelling,RandomCharSub
antique/train/split200-valid,2776069,what is taj mahal,what is thj mahal,Misspelling,RandomCharSub
antique/train/split200-valid,3118286,how to reduce crime and violence,how to reduce crime and violence,Misspelling,RandomCharSub
antique/train/split200-valid,1341602,what are some common causes of my cat s eye to be watery and drip clear fluid,what are some commou causes of my cat s eye to be watery and drip clear fluid,Misspelling,RandomCharSub
antique/train/split200-valid,2677193,what does the phrase take no prisoners mean,what does the phrase take no prisoners msan,Misspelling,RandomCharSub
antique/train/split200-valid,929821,why do guys sniff their underwear,why do guys ssiff their underwear,Misspelling,RandomCharSub
antique/train/split200-valid,1495234,how do you use incognito in a sentence,how do you ase incognito in a sentence,Misspelling,RandomCharSub
antique/train/split200-valid,3824106,what happens when a young girl young boy meet alone,what happens when a younl girl younl boy meet alone,Misspelling,RandomCharSub
antique/train/split200-valid,2910592,how do i get rid of pink eye quick at home,how do i get rid of pink cye quick at home,Misspelling,RandomCharSub
antique/train/split200-valid,1016750,how do i erase all the contacts in my lg 6100 verizon phone at once,how do i erase all the contacts in my lg 6100 verizun phone at once,Misspelling,RandomCharSub
antique/train/split200-valid,4183127,why are some americans so prudish when it comes to sex,why are some americans so pvudish when it comes to sex,Misspelling,RandomCharSub
antique/train/split200-valid,2235825,why do i fall asleep after i eat and how can i prevent that,why do i falx asleep after i eat and how can i prevent that,Misspelling,RandomCharSub
antique/train/split200-valid,643630,how do you keep your parents from divorcing,how do you kexp your parents from divorcing,Misspelling,RandomCharSub
antique/train/split200-valid,2613648,how can i strengthen my eyes,how can i strnngthen my eyes,Misspelling,RandomCharSub
antique/train/split200-valid,358253,why do wiccans believe that they have magical powers when they don t ever produce any magic,why do wiccans believe that they have magical powers when they don t eser produce any magic,Misspelling,RandomCharSub
antique/train/split200-valid,3556937,how is lava made,how is ltva made,Misspelling,RandomCharSub
antique/train/split200-valid,4092472,what does elucidate mean,what does elucidabe mean,Misspelling,RandomCharSub
